COG1933	2.7.7.7
COG1936	2.7.4.3
COG1939	3.1.26.-
COG1940	2.7.1.2
COG1942	5.3.2.-
COG1945	4.1.1.19
COG1946	3.1.2.-
COG1947	2.7.1.148
COG1948	3.1.-.-
COG1949	3.1.-.-
COG1951	4.2.1.2
COG1956	1.8.4.14
COG1957	3.2.2.1
COG1959	2.8.1.7
COG1962	2.1.1.86
COG1968	3.6.1.27
COG1974	3.4.21.88
COG1975	1.17.1.4
COG1977	2.-.-.-
COG1979	1.1.-.-
COG1980	3.1.3.11
COG1980	4.1.2.13
COG1984	6.3.4.6
COG1986	2.7.7.3
COG1990	3.1.1.29
COG1992	2.7.4.7
COG1992	2.7.1.49
COG1994	3.4.24.-
COG1995	1.1.1.262
COG1996	2.7.7.6
COG2004	2.7.9.3
COG2008	4.1.2.5
COG2012	2.7.7.6
COG2015	3.1.6.-
COG2017	5.1.3.3
COG2019	2.7.4.3
COG2020	2.1.1.100
COG2021	2.3.1.31
COG2023	3.1.26.5
COG2024	6.1.1.27
COG2025	1.3.8.1
COG2027	3.4.16.4
COG2031	3.1.1.3
COG2032	1.15.1.1
COG2033	1.15.1.2
COG2036	3.6.4.13
COG2036	2.7.1.31
COG2037	2.3.1.101
COG2038	2.4.2.21
COG2039	3.4.19.3
COG2040	2.1.1.10
COG2041	1.8.3.1
COG2045	3.1.3.71
COG2046	2.7.7.4
COG2048	1.8.98.1
COG2049	6.3.4.6
COG2050	3.1.2.-
COG2057	2.8.3.5
COG2060	3.6.3.12
COG2062	3.1.3.-
COG2065	2.4.2.9
COG2066	3.5.1.2
COG2068	2.7.7.76
COG2069	2.1.1.245
COG2070	1.13.12.16
COG2071	3.5.1.94
COG2072	1.14.13.8
COG2073	3.7.1.12
COG2074	2.7.2.-
COG2077	1.11.1.15
COG2079	4.2.1.79
COG2080	1.2.99.2
COG2082	5.4.1.2
COG2084	1.1.1.31
COG2085	1.16.1.-
COG2089	2.5.1.56
COG2091	2.7.8.-
COG2093	2.7.7.6
COG2094	3.2.2.21
COG2096	2.5.1.17
COG2099	1.3.1.54
COG2103	4.2.1.126
COG2107	1.14.-.-
COG2109	2.5.1.17
COG2110	2.4.2.30
COG2111	1.6.5.3
COG2111	1.6.-.-
COG2114	4.6.1.1
COG2115	5.3.1.5
COG2116	1.2.1.2
COG2120	3.5.1.89
COG2123	3.1.13.-
COG2128	4.1.1.44
COG2130	1.3.1.48
COG2131	3.5.4.12
COG2132	1.7.2.1
COG2133	1.1.1.-
COG2134	3.6.1.26
COG2138	4.99.1.3
COG2140	5.3.1.9
COG2141	1.14.14.5
COG2143	5.3.4.1
COG2144	2.7.4.16
COG2144	6.3.3.1
COG2145	2.7.1.50
COG2146	1.7.1.4
COG2148	2.7.8.6
COG2151	2.3.1.30
COG2152	2.4.1.281
COG2154	4.2.1.96
COG2156	3.6.3.12
COG2159	4.1.1.45
COG2160	5.3.1.4
COG2162	2.3.1.118
COG2166	2.5.1.72
COG2170	6.3.-.-
COG2171	2.3.1.117
COG2172	2.7.11.1
COG2173	3.4.13.22
COG2175	1.14.11.17
COG2176	2.7.7.7
COG2181	1.7.99.4
COG2185	5.4.99.2
COG2187	2.7.1.12
COG2188	2.7.1.69
COG2189	2.1.1.72
COG2190	2.7.1.69
COG2191	1.2.99.5
COG2192	2.1.3.-
COG2195	3.4.11.4
COG2198	2.7.13.3
COG2199	3.1.4.52
COG2200	3.1.4.52
COG2201	3.1.1.61
COG2202	2.7.13.3
COG2205	2.7.13.3
COG2206	3.1.4.17
COG2206	2.7.3.-
COG2207	2.3.3.13
COG2207	2.7.11.1
COG2208	3.1.3.16
COG2209	1.6.5.-
COG2210	2.8.1.-
COG2213	2.7.1.69
COG2214	1.2.1.2
COG2216	3.6.3.12
COG2217	3.6.3.4
COG2218	1.2.99.5
COG2219	2.7.7.-
COG2220	3.1.1.-
COG2221	1.8.99.3
COG2222	2.6.1.16
COG2224	4.1.3.1
COG2225	2.3.3.9
COG2226	2.1.1.201
COG2230	2.1.1.79
COG2232	3.5.4.27
COG2235	3.5.3.6
COG2236	2.4.2.22
COG2240	2.7.1.35
COG2241	2.1.1.132
COG2242	2.1.1.132
COG2246	2.4.1.83
COG2247	3.5.1.28
COG2249	1.6.5.2
COG2255	3.6.4.12
COG2259	1.8.5.2
COG2264	2.1.1.-
COG2265	2.1.1.190
COG2266	2.7.7.-
COG2266	2.7.7.60
COG2267	3.1.1.5
COG2269	6.1.1.6
COG2272	3.1.1.-
COG2273	2.4.1.207
COG2274	3.4.22.-
COG2303	1.1.99.1
COG2304	2.4.2.30
COG2308	6.3.-.-
COG2309	3.4.11.-
COG2310	2.7.7.7
COG2312	2.1.1.77
COG2313	3.2.-.-
COG2316	6.1.1.6
COG2317	3.4.17.19
COG2319	6.3.2.19
COG2320	2.7.1.24
COG2321	3.4.11.-
COG2326	2.7.4.-
COG2327	2.4.1.187
COG2329	1.14.99.3
COG2334	2.7.1.39
COG2337	3.1.-.-
COG2342	6.1.1.16
COG2343	3.6.1.62
COG2351	3.5.2.17
COG2352	4.1.1.31
COG2355	3.4.13.19
COG2356	3.1.21.1
COG2357	2.7.6.5
COG2360	2.3.2.6
COG2362	3.4.11.-
COG2365	3.1.3.48
COG2366	3.5.1.11
COG2367	3.5.2.6
COG2368	1.14.14.9
COG2374	3.1.3.5
COG2375	1.16.1.9
COG2376	2.7.1.-
COG2377	2.7.1.170
COG2379	1.1.1.81
COG2382	3.2.1.8
COG2384	2.1.1.217
COG2390	2.7.1.-
COG2403	4.6.1.-
COG2407	5.3.1.25
COG2414	1.2.7.5
COG2419	2.1.1.221
COG2419	2.1.1.218
COG2421	3.5.1.49
COG2423	4.3.1.12
COG2429	3.5.4.29
COG2453	3.1.3.48
COG2461	1.1.1.-
COG2502	6.3.1.1
COG2503	3.1.3.2
COG2509	1.1.1.-
COG2511	6.3.5.7
COG2513	4.1.3.30
COG2515	3.5.99.7
COG2516	2.8.1.6
COG2518	2.1.1.77
COG2520	2.1.1.228
COG2602	3.5.2.6
COG2603	2.9.1.-
COG2605	2.7.1.168
COG2609	1.2.4.1
COG2706	3.1.1.31
COG2710	1.18.6.1
COG2721	4.2.1.7
COG2730	3.2.1.4
COG2746	2.3.1.81
COG2759	6.3.4.3
COG2761	5.3.4.1
COG2766	2.7.11.1
COG2766	2.7.1.37
COG2770	2.7.3.-
COG2771	2.7.1.83
COG2801	2.7.7.49
COG2802	3.4.21.53
COG2811	3.6.3.14
COG2812	2.7.7.7
COG2813	2.1.1.172
COG2815	2.7.11.1
COG2816	3.6.1.22
COG2818	3.2.2.20
COG2819	3.2.1.20
COG2819	3.2.1.41
COG2820	2.4.2.3
COG2821	3.2.1.-
COG2824	3.11.1.2
COG2827	2.1.1.-
COG2828	5.3.2.8
COG2829	3.1.1.4
COG2829	3.1.1.32
COG2834	6.3.5.1
COG2835	2.7.1.130
COG2837	1.11.1.-
COG2838	1.1.1.42
COG2844	2.7.7.59
COG2850	1.14.11.27
COG2850	1.14.11.-
COG2856	3.4.24.-
COG2857	1.9.3.1
COG2863	1.9.3.1
COG2863	1.-.-.-
COG2864	1.12.2.-
COG2865	3.6.4.12
COG2869	1.6.5.-
COG2871	1.6.5.-
COG2872	6.1.1.7
COG2872	6.1.1.2
COG2873	2.5.1.49
COG2875	2.1.1.133
COG2876	2.5.1.54
COG2877	2.5.1.55
COG2885	3.6.1.1
COG2887	3.6.4.12
COG2890	2.1.1.-
COG2893	2.7.1.69
COG2895	2.7.7.4
COG2896	1.97.1.4
COG2898	2.3.2.3
COG2902	1.4.1.2
COG2904	1.7.1.13
COG2905	2.7.7.7
COG2907	2.1.1.79
COG2908	3.6.1.54
COG2909	2.7.11.1
COG2918	6.3.2.2
COG2920	2.8.1.-
COG2924	3.2.2.-
COG2925	3.1.11.1
COG2927	2.7.7.7
COG2932	3.4.21.-
COG2933	2.1.1.186
COG2935	2.3.2.8
COG2937	2.3.1.15
COG2938	1.3.99.1
COG2939	3.4.16.-
COG2940	2.1.1.43
COG2941	1.14.13.-
COG2942	5.3.1.8
COG2943	2.4.1.-
COG2947	2.1.1.193
COG2951	3.2.1.-
COG2954	4.6.1.1
COG2957	3.5.3.12
COG2959	2.1.1.107
COG2961	2.1.1.266
COG2971	2.7.1.59
COG2972	2.7.13.3
COG2977	2.7.8.-
COG2986	4.3.1.3
COG2987	4.2.1.49
COG2988	3.5.1.96
COG2993	1.9.3.1
COG2994	2.3.1.-
COG3001	2.7.1.172
COG3005	1.10.2.-
COG3007	1.3.1.-
COG3010	5.1.3.9
COG3023	3.5.1.28
COG3024	2.7.1.24
COG3025	4.6.1.1
COG3033	4.1.99.1
COG3037	2.7.1.69
COG3048	4.3.1.18
COG3049	3.5.1.24
COG3050	2.7.7.7
COG3051	4.1.3.6
COG3051	2.8.3.10
COG3052	4.1.3.6
COG3053	6.2.1.22
COG3072	4.6.1.1
COG3075	1.1.5.3
COG3090	2.7.1.12
COG3098	5.1.3.13
COG3103	3.5.1.28
COG3124	3.1.4.14
COG3125	1.10.3.12
COG3128	1.14.11.-
COG3129	2.1.1.181
COG3138	2.3.1.109
COG3145	1.14.11.-
COG3153	2.3.1.-
COG3154	3.4.-.-
COG3161	4.1.3.40
COG3182	1.8.1.2
COG3185	1.13.11.27
COG3186	1.14.16.1
COG3191	3.4.11.19
COG3194	3.5.3.19
COG3195	4.1.1.-
COG3199	2.7.1.23
COG3200	2.5.1.54
COG3206	2.7.10.-
COG3207	1.14.14.1
COG3208	3.1.2.14
COG3217	2.8.1.9
COG3230	1.14.99.3
COG3231	2.7.1.95
COG3232	5.3.3.10
COG3236	3.5.4.25
COG3239	1.14.19.-
COG3240	3.1.1.-
COG3240	2.3.1.-
COG3243	2.3.1.-
COG3245	1.9.3.1
COG3252	3.5.4.27
COG3253	4.99.1.1
COG3254	5.1.3.-
COG3256	1.7.2.5
COG3257	3.5.3.-
COG3260	1.-.-.-
COG3261	1.-.-.-
COG3262	1.-.-.-
COG3265	2.7.1.12
COG3269	2.1.1.166
COG3270	2.1.1.178
COG3275	2.7.13.3
COG3276	2.9.1.1
COG3278	1.9.3.1
COG3280	5.4.99.15
COG3285	6.5.1.1
COG3287	2.7.3.-
COG3288	1.6.1.2
COG3290	2.7.13.3
COG3291	3.4.24.-
COG3300	2.7.13.3
COG3301	1.10.2.-
COG3303	1.7.2.2
COG3307	6.-.-.-
COG3315	2.1.1.-
COG3319	2.7.7.-
COG3320	1.2.1.31
COG3321	2.3.1.85
COG3322	2.7.3.-
COG3323	3.6.1.-
COG3325	3.2.1.14
COG3326	3.1.-.-
COG3338	4.2.1.1
COG3340	3.4.13.21
COG3341	3.1.26.4
COG3344	2.7.7.49
COG3345	3.2.1.22
COG3347	1.1.1.140
COG3349	1.3.5.5
COG3350	1.12.98.1
COG3363	3.5.4.10
COG3375	4.2.3.5
COG3379	3.1.6.-
COG3381	1.8.99.-
COG3382	6.1.1.6
COG3383	1.2.1.2
COG3384	1.13.11.15
COG3386	3.1.1.17
COG3387	3.2.1.3
COG3391	2.7.11.1
COG3392	2.1.1.72
COG3394	2.7.1.69
COG3395	1.1.1.262
COG3396	1.14.13.149
COG3397	3.2.1.14
COG3404	4.3.1.4
COG3405	3.2.1.4
COG3407	4.1.1.33
COG3408	2.4.1.25
COG3409	3.5.1.28
COG3411	1.6.5.3
COG3412	2.7.3.9
COG3412	2.7.1.69
COG3414	2.7.1.69
COG3421	3.1.21.5
COG3424	2.3.1.74
COG3425	2.3.3.10
COG3426	2.7.2.7
COG3427	1.3.99.8
COG3430	4.2.1.24
COG3433	3.3.2.1
COG3435	1.13.11.4
COG3440	6.3.2.19
COG3444	2.7.1.69
COG3447	2.7.13.3
COG3452	2.7.13.3
COG3454	3.6.1.63
COG3458	3.1.1.41
COG3459	2.4.1.-
COG3468	3.4.21.-
COG3469	3.2.1.14
COG3473	5.2.1.1
COG3474	1.7.2.1
COG3475	2.7.8.-
COG3479	4.1.1.-
COG3483	1.13.11.11
COG3485	1.13.11.3
COG3486	1.14.13.59
COG3496	2.1.1.79
COG3507	3.2.1.37
COG3508	1.13.11.5
COG3509	3.1.1.72
COG3510	2.1.1.-
COG3511	3.1.4.3
COG3525	3.2.1.52
COG3527	4.1.1.5
COG3534	3.2.1.55
COG3536	5.3.1.16
COG3540	3.1.3.1
COG3550	2.7.11.1
COG3555	1.14.11.-
COG3557	6.1.1.16
COG3569	5.99.1.2
COG3570	2.7.1.87
COG3570	2.7.1.-
COG3572	6.3.2.2
COG3579	3.4.22.40
COG3587	3.1.21.5
COG3588	4.1.2.13
COG3590	3.4.24.-
COG3591	3.4.21.-
COG3594	2.3.1.-
COG3602	5.4.2.1
COG3604	3.6.1.-
COG3604	2.1.1.80
COG3605	2.7.3.9
COG3607	4.4.1.5
COG3608	3.5.1.-
COG3613	2.4.2.6
COG3614	2.7.3.-
COG3615	2.1.1.265
COG3616	4.3.1.18
COG3618	3.1.1.57
COG3620	4.2.1.22
COG3621	3.1.1.4
COG3622	5.3.1.22
COG3623	5.-.-.-
COG3624	2.7.8.37
COG3625	2.7.8.37
COG3626	2.7.8.37
COG3627	4.7.1.1
COG3630	4.1.1.3
COG3634	1.6.4.-
COG3635	5.4.2.1
COG3638	3.6.3.28
COG3639	3.6.1.63
COG3642	2.7.11.1
COG3643	2.1.2.5
COG3648	1.7.3.3
COG3653	3.5.1.81
COG3655	2.1.1.37
COG3661	3.2.1.139
COG3663	3.2.2.-
COG3664	3.2.1.37
COG3665	2.1.2.10
COG3669	3.2.1.51
COG3673	2.5.1.18
COG3683	2.7.4.1
COG3684	4.1.2.40
COG3687	1.14.12.7
COG3693	3.2.1.8
COG3695	2.1.1.63
COG3697	2.7.7.61
COG3700	3.1.3.2
COG3705	2.4.2.17
COG3706	4.6.1.1
COG3709	2.7.4.23
COG3710	4.2.1.75
COG3711	2.7.1.69
COG3717	5.3.1.17
COG3718	5.3.1.-
COG3719	3.1.27.1
COG3721	1.3.99.22
COG3724	3.5.3.23
COG3726	2.7.7.63
COG3727	3.1.-.-
COG3730	2.7.1.69
COG3731	2.7.1.69
COG3732	2.7.1.69
COG3733	1.4.3.21
COG3734	2.7.1.58
COG3741	3.5.1.68
COG3743	1.6.5.3
COG3749	1.1.1.-
COG3749	1.8.4.8
COG3751	1.14.11.-
COG3752	1.3.1.22
COG3754	2.4.1.-
COG3757	3.2.1.17
COG3757	3.5.1.28
COG3760	6.1.1.15
COG3761	1.6.99.3
COG3764	3.4.22.70
COG3769	3.1.3.70
COG3770	3.4.24.-
COG3772	3.2.1.17
COG3773	3.5.1.28
COG3774	2.4.1.232
COG3777	4.2.1.-
COG3791	4.4.1.22
COG3799	4.3.1.2
COG3804	1.17.1.8
COG3805	1.14.99.-
COG3807	6.1.1.12
COG3808	3.6.1.1
COG3812	2.7.1.29
COG3823	2.3.2.5
COG3824	2.7.2.8
COG3830	3.1.3.3
COG3832	2.5.1.18
COG3836	4.1.2.-
COG3844	3.7.1.3
COG3845	3.6.3.17
COG3848	2.7.1.40
COG3850	2.7.13.3
COG3851	2.7.13.3
COG3852	2.7.13.3
COG3855	3.1.3.11
COG3857	3.1.-.-
COG3857	3.6.4.12
COG3858	3.2.1.-
COG3865	2.1.1.64
COG3865	2.1.1.222
COG3866	4.2.2.2
COG3867	3.2.1.89
COG3868	6.1.1.16
COG3884	3.1.2.14
COG3885	1.13.11.8
COG3886	3.6.1.-
COG3890	2.7.4.2
COG3892	2.7.1.92
COG3893	3.1.11.5
COG3896	2.7.1.25
COG3897	2.1.1.-
COG3899	4.6.1.1
COG3903	2.7.11.1
COG3914	2.4.1.-
COG3916	2.3.1.184
COG3917	2.5.1.18
COG3925	2.7.1.69
COG3934	3.2.1.23
COG3938	5.1.1.4
COG3942	3.4.24.75
COG3944	2.7.10.1
COG3952	2.4.1.182
COG3954	2.7.1.19
COG3956	3.6.1.19
COG3957	4.1.2.9
COG3958	2.2.1.1
COG3959	2.2.1.1
COG3960	4.1.1.47
COG3962	3.7.1.-
COG3964	3.5.2.3
COG3967	1.-.-.-
COG3968	6.3.1.2
COG3970	4.2.1.-
COG3973	3.6.4.12
COG3975	3.4.11.-
COG3975	3.4.-.-
COG3976	1.3.99.1
COG3977	2.6.1.66
COG3978	2.2.1.6
COG3979	3.2.1.14
COG3980	3.6.1.57
COG3981	2.3.1.-
COG4007	1.5.99.9
COG4021	2.7.7.79
COG4032	4.1.1.79
COG4047	4.2.99.18
COG4054	2.8.4.1
COG4057	2.8.4.1
COG4058	2.8.4.1
COG4059	2.1.1.86
COG4060	2.1.1.86
COG4061	2.1.1.86
COG4062	2.1.1.86
COG4063	2.1.1.86
COG4064	2.1.1.86
COG4074	1.12.98.2
COG4076	2.1.1.-
COG4085	3.1.3.5
COG4088	2.7.1.164
COG4091	1.1.1.3
COG4094	5.2.1.12
COG4096	3.1.21.3
COG4097	1.18.1.3
COG4100	4.4.1.1
COG4106	2.1.1.144
COG4115	3.1.-.-
COG4117	1.2.1.2
COG4121	1.5.-.-
COG4121	2.1.1.61
COG4123	2.1.1.223
COG4124	3.2.1.78
COG4126	5.1.99.-
COG4130	5.3.99.-
COG4133	3.6.3.41
COG4138	3.6.3.33
COG4148	3.6.3.29
COG4149	3.6.3.29
COG4152	3.6.3.41
COG4154	5.1.3.-
COG4161	3.6.3.-
COG4172	3.6.3.30
COG4175	3.6.3.32
COG4178	3.6.3.41
COG4181	3.6.3.-
COG4188	3.1.1.-
COG4191	2.7.13.3
COG4192	2.7.13.3
COG4193	3.2.1.96
COG4199	3.1.-.-
COG4213	3.6.3.17
COG4218	2.1.1.86
COG4221	1.1.1.-
COG4222	3.1.4.46
COG4223	4.2.1.75
COG4225	3.2.1.172
COG4229	3.1.3.77
COG4230	1.5.1.12
COG4231	1.2.7.8
COG4232	1.8.1.8
COG4233	1.8.1.8
COG4237	1.-.-.-
COG4240	2.7.1.31
COG4242	3.4.15.6
COG4247	3.1.3.8
COG4249	3.4.22.-
COG4250	2.7.3.-
COG4251	2.7.3.-
COG4252	4.6.1.1
COG4261	2.3.1.-
COG4262	2.5.1.16
COG4263	1.7.2.4
COG4264	6.3.2.39
COG4266	3.5.3.4
COG4281	5.3.3.8
COG4282	2.4.1.34
COG4290	3.1.27.3
COG4294	3.-.-.-
COG4299	2.3.1.78
COG4301	3.5.4.-
COG4302	4.3.1.7
COG4303	4.3.1.7
COG4305	3.2.1.4
COG4308	3.3.2.8
COG4311	1.5.3.1
COG4319	5.3.3.1
COG4359	3.1.3.87
COG4360	2.7.7.53
COG4362	1.14.13.39
COG4370	2.7.1.130
COG4401	5.4.99.5
COG4409	3.2.1.18
COG4412	3.4.24.-
COG4445	1.-.-.-
COG4448	3.5.1.1
COG4451	4.1.1.39
COG4464	3.1.3.48
COG4468	2.7.7.12
COG4492	5.4.99.5
COG4502	3.1.3.-
COG4502	3.1.3.5
COG4509	3.4.22.70
COG4525	3.6.3.36
COG4529	3.1.2.6
COG4529	4.1.1.20
COG4542	2.7.1.177
COG4547	6.6.1.2
COG4551	3.1.3.48
COG4552	2.3.1.-
COG4553	3.1.1.75
COG4555	3.6.3.41
COG4559	3.6.3.34
COG4564	2.7.13.3
COG4566	3.1.1.61
COG4566	2.1.1.80
COG4569	1.2.1.10
COG4570	3.1.22.4
COG4579	2.7.11.5
COG4579	3.1.3.-
COG4581	3.6.4.-
COG4583	1.5.3.1
COG4585	2.7.13.3
COG4589	2.7.7.41
COG4598	3.6.3.21
COG4604	3.6.3.34
COG4608	3.6.3.24
COG4618	3.6.3.-
COG4624	1.6.5.3
COG4625	3.4.21.-
COG4630	1.17.1.4
COG4631	1.17.1.4
COG4635	1.3.5.3
COG4639	3.1.3.16
COG4642	2.7.1.68
COG4647	6.4.1.6
COG4658	1.6.5.-
COG4667	3.1.-.-
COG4668	2.7.1.69
COG4670	2.8.3.1
COG4674	3.6.3.17
COG4677	3.1.1.11
COG4678	3.2.1.17
COG4689	4.1.1.4
COG4690	3.4.-.-
COG4692	3.2.1.-
COG4706	4.2.1.-
COG4724	3.2.1.96
COG4725	2.1.1.62
COG4750	5.4.2.9
COG4752	2.1.1.228
COG4753	2.3.3.13
COG4769	2.5.1.30
COG4775	4.2.1.59
COG4776	3.1.13.1
COG4778	2.7.8.37
COG4781	3.1.4.46
COG4783	3.4.24.-
COG4784	3.4.24.-
COG4802	1.18.-.-
COG4805	3.4.21.26
COG4806	5.3.1.14
COG4809	2.7.1.146
COG4809	2.7.1.147
COG4812	2.5.1.17
COG4822	4.99.1.3
COG4829	5.3.3.4
COG4833	3.2.1.101
COG4845	2.3.1.28
COG4857	2.7.1.100
COG4865	5.4.99.1
COG4869	2.3.1.222
COG4880	3.1.-.-
COG4882	3.4.17.21
COG4909	4.2.1.28
COG4910	4.2.1.28
COG4923	3.6.1.-
COG4927	2.3.1.164
COG4930	3.4.21.53
COG4933	3.6.3.14
COG4934	3.4.14.9
COG4937	1.3.1.12
COG4946	3.4.21.-
COG4952	5.3.1.5
COG4953	2.4.1.-
COG4955	3.6.1.-
COG4960	3.4.23.43
COG4976	2.1.1.222
COG4976	2.1.1.64
COG4981	2.3.1.86
COG4982	2.3.1.86
COG4989	1.1.1.-
COG4999	2.7.13.3
COG5000	2.7.13.3
COG5001	3.1.1.61
COG5001	2.1.1.80
COG5002	2.7.13.3
COG5009	2.4.1.-
COG5012	2.1.1.13
COG5013	1.7.99.4
COG5016	4.1.1.3
COG5017	2.4.1.141
COG5018	3.1.-.-
COG5020	2.4.1.-
COG5021	6.3.2.19
COG5022	2.7.11.1
COG5024	3.2.2.-
COG5026	2.7.1.1
COG5027	2.3.1.48
COG5030	2.7.1.40
COG5036	3.6.4.12
COG5038	4.1.1.65
COG5040	2.4.2.30
COG5048	3.6.4.13
COG5048	3.4.24.85
COG5049	3.1.13.-
COG5050	2.7.8.1
COG5053	2.4.1.12
COG5055	3.4.16.6
COG5057	5.2.1.8
COG5058	2.3.1.24
COG5059	3.6.4.4
COG5061	1.8.4.-
COG5062	2.3.-.-
COG5070	2.1.1.-
COG5072	2.7.11.1
COG5075	3.-.-.-
COG5076	2.3.1.48
COG5077	3.1.2.15
COG5078	6.3.2.19
COG5080	1.1.2.4
COG5083	3.1.3.4
COG5084	6.3.2.19
COG5090	3.6.4.12
COG5092	2.3.1.97
COG5094	2.7.4.3
COG5105	3.1.3.48
COG5108	2.7.7.6
COG5113	6.3.2.19
COG5118	6.4.1.4
COG5118	2.7.1.23
COG5119	1.8.98.2
COG5127	3.6.3.14
COG5128	2.7.7.7
COG5128	6.3.2.19
COG5135	1.4.3.5
COG5141	1.14.11.-
COG5143	4.99.1.1
COG5144	6.1.1.9
COG5146	2.7.1.33
COG5147	3.1.11.2
COG5148	2.7.1.68
COG5155	3.4.22.49
COG5158	1.-.-.-
COG5160	3.4.22.68
COG5167	2.1.1.221
COG5169	3.1.3.5
COG5171	3.6.5.2
COG5175	6.3.2.19
COG5183	6.3.2.19
COG5184	6.3.2.19
COG5186	2.7.7.19
COG5190	3.1.3.16
COG5198	4.2.1.134
COG5199	2.7.11.25
COG5206	2.6.-.-
COG5207	3.1.2.15
COG5208	2.7.7.7
COG5210	3.1.2.15
COG5211	3.1.3.16
COG5212	3.1.4.17
COG5216	1.2.4.1
COG5219	1.14.19.1
COG5222	6.3.2.19
COG5231	3.6.3.14
COG5239	3.1.-.-
COG5241	3.1.-.-
COG5243	6.3.2.19
COG5245	3.4.22.-
COG5245	3.6.1.3
COG5253	2.7.1.68
COG5257	2.1.1.43
COG5259	2.5.1.18
COG5260	2.7.7.7
COG5263	2.4.1.5
COG5270	1.8.4.8
COG5271	6.6.1.2
COG5272	1.1.1.102
COG5273	2.3.1.-
COG5278	2.7.3.-
COG5279	3.5.99.7
COG5285	1.14.11.18
COG5297	3.2.1.4
COG5305	2.4.1.-
COG5309	3.2.1.58
COG5310	2.5.1.44
COG5322	1.2.1.80
COG5324	6.5.1.3
COG5329	3.1.3.36
COG5341	2.5.1.30
COG5361	4.2.1.-
COG5361	3.1.1.-
COG5398	1.14.99.3
COG5405	3.4.25.2
COG5406	3.4.11.9
COG5411	3.1.3.36
COG5418	2.7.1.24
COG5424	1.3.3.11
COG5432	6.3.2.19
COG5434	3.2.1.15
COG5459	2.1.1.-
COG5491	6.3.2.19
COG5492	3.2.1.8
COG5492	3.5.1.28
COG5498	3.2.1.4
COG5507	3.1.3.1
COG5520	3.2.1.45
COG5531	5.99.1.2
COG5533	3.1.2.15
COG5537	2.1.1.-
COG5539	3.1.2.-
COG5540	3.6.5.-
COG5542	2.4.1.-
COG5543	2.4.1.198
COG5549	3.4.24.-
COG5557	1.2.7.-
COG5560	3.1.2.15
COG5574	6.3.2.19
COG5585	2.4.2.-
COG5593	3.6.4.13
COG5596	3.6.3.51
COG5597	2.4.1.186
COG5598	2.1.1.250
COG5599	3.1.3.48
COG5616	4.6.1.1
COG5623	2.7.1.78
COG5630	2.3.1.1
COG5632	3.5.1.28
COG5635	2.7.1.-
COG5663	2.4.2.10
ENOG410XNMH	2.7.13.3
ENOG410XNMK	3.2.1.50
ENOG410XNMN	2.7.3.-
ENOG410XNMV	3.1.3.7
ENOG410XNMY	1.3.8.4
ENOG410XNN0	4.6.1.1
ENOG410XNN7	6.3.2.19
ENOG410XNNC	3.6.3.8
ENOG410XNNT	3.6.3.20
ENOG410XNP5	6.3.2.19
ENOG410XNP8	2.7.11.1
ENOG410XNPA	6.3.2.19
ENOG410XNPH	2.7.11.1
ENOG410XNPJ	2.3.1.165
ENOG410XNPM	2.4.1.223
ENOG410XNPM	2.4.1.224
ENOG410XNPP	2.7.11.1
ENOG410XNPY	2.7.11.1
ENOG410XNPZ	1.14.13.-
ENOG410XNQ0	2.7.11.1
ENOG410XNQ8	3.1.3.1
ENOG410XNQ9	3.4.21.-
ENOG410XNQK	6.3.5.3
ENOG410XNQP	2.7.11.1
ENOG410XNR4	1.-.-.-
ENOG410XNR9	3.1.3.16
ENOG410XNRB	2.7.11.1
ENOG410XNRM	2.7.11.1
ENOG410XNRV	3.6.3.31
ENOG410XNRX	2.7.11.17
ENOG410XNSA	2.7.13.3
ENOG410XNSB	3.2.1.58
ENOG410XNSC	2.7.8.27
ENOG410XNSN	2.7.4.21
ENOG410XNSN	2.7.4.24
ENOG410XNSP	6.2.1.-
ENOG410XNSR	2.7.10.1
ENOG410XNSW	2.7.11.22
ENOG410XNT1	1.-.-.-
ENOG410XNT7	3.6.4.13
ENOG410XNTA	3.2.1.4
ENOG410XNTI	3.6.4.13
ENOG410XNTK	3.4.19.-
ENOG410XNTS	1.3.8.7
ENOG410XNTU	6.3.2.19
ENOG410XNU1	1.-.-.-
ENOG410XNUT	3.6.4.12
ENOG410XNUV	2.7.3.-
ENOG410XNVG	3.6.4.13
ENOG410XNVJ	6.3.2.19
ENOG410XNVZ	1.3.99.-
ENOG410XNW1	1.1.1.100
ENOG410XNWA	3.2.1.8
ENOG410XNWA	3.2.1.55
ENOG410XNWC	6.-.-.-
ENOG410XNWD	3.6.3.17
ENOG410XNWE	3.2.1.40
ENOG410XNWI	3.1.3.56
ENOG410XNXD	1.5.3.1
ENOG410XNXE	3.4.24.78
ENOG410XNXF	2.7.3.-
ENOG410XNXM	6.3.2.19
ENOG410XNXP	2.7.11.1
ENOG410XNXR	5.5.1.13
ENOG410XNXS	3.2.1.2
ENOG410XNXU	3.4.19.1
ENOG410XNXV	1.1.1.-
ENOG410XNXW	1.5.3.1
ENOG410XNY0	2.7.11.24
ENOG410XNYF	6.2.1.-
ENOG410XNYW	3.1.2.15
ENOG410XNYX	1.4.3.4
ENOG410XNZ4	4.2.1.17
ENOG410XNZ9	2.3.1.7
ENOG410XNZB	2.4.1.-
ENOG410XNZD	3.2.1.20
